Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
21.40965528098758,5.3948639777863026,37.103006767646974,31.88495733800064,46.818544988929546,0.7328535148926061,Retaining Wall,0,1.0909769592072198
19.661815911275568,5.077616994942832,27.173112843917252,20.850820422865304,36.006579640034545,0.4973440348141035,Soil Nailing,1,0.9563519059891534
16.899361364575608,9.394984315675531,20.687333290689253,18.550250832689116,46.68941142208066,0.6273623041683446,Soil Nailing,1,1.1298925475127983
22.01738273877257,9.570047154313048,24.996181477139082,47.196087827958394,19.3021827962216,0.8433190649535175,Drainage,3,0.8965903539129316
20.56464637348822,36.72036090296582,29.99443869184717,38.744456139699835,9.074019126612075,0.0403355836868432,Retaining Wall,0,3.0
18.586215819535916,14.22122146321999,24.189072776496715,30.230145023234325,41.10087942041445,0.9238165834316617,Geosynthetics,2,1.464214830257049
24.113391900786308,45.26213471400258,24.850748705990107,34.6058378095666,41.201093860805145,0.3308973903725102,Drainage,3,3.0
15.209341178267334,46.78728483096588,29.78476660955674,37.48193026432699,32.847205758904146,0.04678735748041085,Soil Nailing,1,3.0
18.157731512494962,48.91520020531544,44.04466535771401,21.9708220912898,31.080659142282446,0.8354285361444854,Drainage,3,3.0
15.568813977776465,47.25865871991591,39.10608788519121,28.908278984884458,46.170867680432785,0.9341540259571847,Retaining Wall,0,3.0
22.665273162216273,17.23497448633361,27.993710030664104,24.620573255486754,12.942431015968893,0.7686220118713706,Drainage,3,2.026104377831612
22.021074541137928,27.93995801165806,43.790101722963705,29.42119233728136,32.74420871168452,0.8045154432304898,Soil Nailing,1,3.0
18.31352218736317,12.895473658862345,36.14116980646831,35.02811067589524,7.239677486999481,0.8713083535920365,Retaining Wall,0,1.7083177425468739
21.75662902207073,41.27943448275949,31.386241116003504,18.667876952718295,11.33892215409331,0.5223635314215723,Geosynthetics,2,3.0
18.959372261959498,44.979426731484324,31.707504973878677,29.675753132444402,24.67725567994848,0.6804628798463545,Soil Nailing,1,3.0
22.562537914224343,43.30799776838817,30.268611695884797,29.274722165346176,41.95433162247871,0.2864515819166673,Soil Nailing,1,3.0
19.54183662736706,24.501512691357572,25.824801313648493,24.300190842113135,37.99097108375267,0.2497005149310888,Soil Nailing,1,2.9431258137040315
19.122797278316654,39.14032481090514,29.665804805342642,59.9248162401226,48.832897597069746,0.6089426466358773,Drainage,3,3.0
24.34729915488301,9.391062630932126,33.197409601084814,13.681375449714569,7.018189181145464,0.7346077663370156,Soil Nailing,1,1.5415689454637196
17.508790998907003,6.811014677866281,33.20068376825552,42.147556964286785,22.16084984718057,0.397140557772233,Drainage,3,1.1677450781994945
16.204473399965654,38.89563864389424,39.04342255531295,18.72193032682178,12.14558607088224,0.40029108043096107,Drainage,3,3.0
20.845431132594584,24.140987344790766,28.969946428933817,51.97619946425912,6.663257782227578,0.9542335679598002,Retaining Wall,0,2.382884836821046
24.693218122841788,49.79971691328061,37.91995073259881,55.709826800465045,16.897890033251365,0.5184603937724542,Retaining Wall,0,3.0
18.778392137271865,9.376439713498957,34.45229596921712,30.07389913044794,16.001232988424736,0.9862842758127018,Soil Nailing,1,1.292172707779636
15.620367636287815,43.503245669085516,44.04613511317086,51.17392247103548,23.90124733079863,0.8628426666660123,Drainage,3,3.0
18.393052673095674,26.599237948804628,29.632123150849566,22.49547246750302,11.303654355526694,0.6396576506014364,Geosynthetics,2,3.0
20.059316543195585,42.22175879767447,42.530411606519756,17.003425366463077,26.985541065175287,0.009135592926425185,Drainage,3,3.0
16.61923006632214,41.77072769765652,40.516063682457236,25.79391332013055,46.40442472914089,0.2959251616681222,Retaining Wall,0,3.0
21.581022180564922,46.21964006129348,35.94160711473642,27.083700694552363,38.66850192192417,0.41764378444620265,Retaining Wall,0,3.0
24.977493890102004,18.403250507874624,36.36286166855293,29.867877239278947,42.897979827197005,0.6528149097351852,Drainage,3,2.427334212478845
19.517394759814437,47.740970905790135,22.116248365160267,28.64794709789094,41.21278669946899,0.3955230730889452,Drainage,3,3.0
18.547285567302126,11.825013216092913,43.75561513983581,30.557222642525197,22.533185139828532,0.8278238850419037,Drainage,3,1.9215376573242813
19.007041668344666,8.688594991707074,22.6734015873936,45.5016682902565,36.90324663340258,0.6629052715368992,Geosynthetics,2,0.8381702334128127
16.151461783952012,24.42269828175571,34.08083271858768,22.27900664328676,38.94153077403489,0.34716008526560727,Drainage,3,3.0
23.832736014262238,42.27453358888292,28.251770011228864,10.928779788256085,14.254164756465604,0.7844340473432209,Soil Nailing,1,3.0
19.14825655521352,26.303950878505052,30.746299457246295,34.484027569063585,43.711806497889796,0.3030903143698326,Soil Nailing,1,3.0
18.872744114248412,42.317900488873136,35.25457527092043,32.414562210243204,25.59863293350186,0.06278660723658891,Retaining Wall,0,3.0
21.596902729304745,37.835906260743734,42.72128444705804,13.003249492171523,5.736188277922299,0.17255628639716847,Geosynthetics,2,3.0
19.420334209311235,14.42427737625201,31.439178089307536,16.690070075070686,33.952284887623264,0.0027404927727919803,Geosynthetics,2,2.322129393465016
21.48233468807846,47.69967312047587,44.69323888266103,35.49604473424469,35.45433913630843,0.8323502802445231,Retaining Wall,0,3.0
15.614462901307874,7.735152588323153,34.820301633787494,21.737538000978965,29.829303350457497,0.6271084959095777,Soil Nailing,1,1.4032623519939866
23.137233437222275,45.422586839470775,24.013848566054364,53.879914707072345,14.558688538122045,0.5705693107532175,Soil Nailing,1,3.0
24.405039528794028,18.69995520456683,24.75023237078131,18.664624322974756,26.70251123102294,0.6620482545541633,Geosynthetics,2,2.177332895642564
21.48765386159386,27.50666374239797,37.902775889731274,11.006131592425813,23.00573526104782,0.6535983250015663,Drainage,3,3.0
24.545659288588105,24.00583427153305,21.259944856084545,32.37818846955302,48.86087332297666,0.5654999408556949,Drainage,3,2.502716400566079
16.514323143699634,12.732555061261229,32.00853940555567,59.308155530412776,42.11052956401721,0.8424100456686686,Geosynthetics,2,1.3259202415061833
19.774161894803537,21.11660898807619,23.705477745087915,41.69362631532382,39.285482228924664,0.4409470100363204,Geosynthetics,2,2.264433722139151
21.018067339454472,13.682049633175787,30.830465879446123,27.701486063096223,13.14831663500734,0.8048094470977232,Geosynthetics,2,1.7164675751192924
20.817366474211866,14.174891395723574,38.74793555179299,10.843400573392916,19.896800783954745,0.7866336846822435,Geosynthetics,2,2.2073361432237397
19.014617790890433,13.417557621187116,31.470323206035854,34.24742198711134,22.087032600614908,0.19950483585435608,Geosynthetics,2,1.9485398978549486
18.380844093662613,27.00578211559674,24.086277724523175,20.323300106921515,27.168238953521577,0.4537633796148256,Geosynthetics,2,3.0
16.268240225504186,40.9069115380092,26.29813425891606,42.3877042723323,6.360103042946212,0.8349322239618608,Geosynthetics,2,3.0
18.917424505622783,30.603651519255845,29.18848971630456,39.15042468656506,31.685415263359314,0.8308551918624829,Geosynthetics,2,3.0
16.626608151054853,45.194296484787884,21.739029587160367,23.26068876935925,21.103544478744784,0.024006562207835036,Drainage,3,3.0
22.343656764922184,33.64450198595259,34.60844090202805,13.44413671093358,30.275471544166173,0.2230501224295871,Retaining Wall,0,3.0
17.0883093549459,36.0203052034672,35.18834478195126,47.75095990201673,5.404027291551812,0.42387439665412163,Soil Nailing,1,3.0
15.585653052845338,35.04232533771514,21.553798178314185,39.27320472964711,19.464491254888564,0.047154353334109333,Retaining Wall,0,3.0
20.523661378172342,25.225663693268352,30.05778302935405,52.106312475431416,39.589972520584496,0.2606246228946937,Retaining Wall,0,2.8731170341036423
20.952297327194017,36.020246999003724,30.35001707211812,22.990000781835814,27.548669863716807,0.2582998388817572,Geosynthetics,2,3.0
23.719130612805053,8.136848591103252,28.34548921381503,42.643103239020604,40.499929775553724,0.21456838198748696,Geosynthetics,2,1.2248192761868766
20.76981612417682,43.69331623620484,33.9434935082778,15.934025026434249,36.4532176632824,0.3966589786818059,Geosynthetics,2,3.0
18.454808537234456,40.00154645497628,28.648937251502794,24.590495395842183,43.47142588179397,0.8130107739176442,Retaining Wall,0,3.0
23.030118815263204,16.035348120425546,30.41023198694515,42.826955593868476,5.334961484847814,0.244113641240579,Drainage,3,2.0668828350484185
20.402788931874213,39.56146044143371,39.93808868604014,51.27906525723966,16.759647132997728,0.5820673119912659,Geosynthetics,2,3.0
15.792802846311918,5.568917063000832,24.052733885755035,26.046275087167345,29.69607769704867,0.5575780602829632,Geosynthetics,2,0.8193977214787626
20.65850560313247,14.776095761639619,35.47786738258552,49.942677827825065,47.345813449348206,0.8179240829041657,Soil Nailing,1,1.7518163358531456
24.080185454216625,7.931175740190318,32.63986004227114,43.887623013664125,35.59055810596426,0.3939994055328485,Drainage,3,1.2452369758583373
18.963126254982207,40.11021124780526,27.626790936983728,27.43373857537999,25.546495382683183,0.223568618134519,Geosynthetics,2,3.0
17.963258018998,39.014336803027426,38.188366412260265,53.81984688722196,10.856359872845738,0.8915206489847922,Drainage,3,3.0
16.434694570180202,41.61362107108238,33.7797089885287,35.461453301771556,27.194690964085353,0.8329470630867815,Soil Nailing,1,3.0
16.51445521935357,5.201676199648798,31.93403817401738,42.41234112730411,24.84891376052298,0.6215036796072451,Retaining Wall,0,0.8497603080221289
19.32771484341819,27.555472700528362,36.69173286928,34.781567095174005,40.029947360991585,0.09323937612344046,Soil Nailing,1,3.0
20.956798241615296,36.717628888280146,40.05725769953402,32.6359980245384,23.60068882234466,0.016117829213234236,Drainage,3,3.0
15.806154051696018,11.993050793255696,44.316719750839404,52.39888586194282,19.347713367499985,0.18262462114132938,Geosynthetics,2,2.0612279018301236
24.395685890251656,34.24058273806811,35.733759209409335,24.735220751931287,9.03738571109694,0.19663855843650446,Geosynthetics,2,3.0
22.55133617445196,8.784954468935858,41.86099963500958,11.831461118186233,7.092547876641506,0.13624741748808444,Soil Nailing,1,2.087423781468001
20.866239182836626,13.159663524694093,20.027288525573923,53.98913217724806,24.761049238506963,0.26218137130170327,Soil Nailing,1,1.3125606292318746
23.284386709389906,26.410856674757046,33.25589231814728,51.25119765255915,20.60878907759831,0.33788856125636124,Drainage,3,3.0
15.801867568121132,34.41043187064959,25.366188719254954,28.328023728480638,29.98958762807866,0.7544383997061894,Drainage,3,3.0
19.768388777331243,11.564110712925324,22.35481142707843,19.27255693526056,37.03677967017806,0.7095221386361662,Drainage,3,1.354084813524458
21.300931268616633,13.335049887392206,33.2992754266098,43.77668215242355,6.800306610821134,0.10437932169399522,Geosynthetics,2,1.9535243539216471
23.286529061182893,14.200086517954835,38.67066265372735,13.938045181781963,27.329769936626693,0.9771069735337753,Soil Nailing,1,2.0810968016683544
22.834695600492676,15.741536211454031,30.306813061859494,31.187737776940423,43.78873523818908,0.7521392541702842,Drainage,3,1.8964337183528397
17.770692497133997,15.194923183683105,36.75268623361087,14.293116077001557,25.482496376314774,0.16343325942001408,Soil Nailing,1,2.5199340690086505
24.408801695592043,22.781709882393653,32.24298134602375,39.89548376643814,28.455899492784848,0.12449657092996236,Geosynthetics,2,2.8917339099774613
16.243458414308705,34.42053428765253,30.927146648985648,11.3604191904815,26.905632832250422,0.0875468862605161,Retaining Wall,0,3.0
23.75133618621152,24.711430241051136,27.256416010896515,41.46191878171558,22.540681331753465,0.7317886666589423,Drainage,3,2.599176703321704
24.709402496046188,39.918825893744966,29.564837862525113,43.66027866446983,9.955378576551759,0.23628656047232877,Retaining Wall,0,3.0
16.771535232226256,37.36708276768766,28.744890769860696,34.357223731257555,10.686029705713699,0.07296799518322095,Geosynthetics,2,3.0
22.220660642037853,10.693711132208406,36.154679600372035,18.750366464880592,13.0590158781962,0.42182760942814,Soil Nailing,1,1.8761096305370326
15.402855187779984,7.197873049433477,22.90046278197849,15.069696931360362,40.66540884039447,0.7086984314004072,Retaining Wall,0,0.9780898793288236
19.05422825139155,44.50737037998228,22.31590921719515,25.664617406850162,17.389953525277093,0.3045564158461538,Soil Nailing,1,3.0
20.162832991976742,8.592397995329303,36.50032485521151,33.260333980000624,47.66557017989348,0.4826455724179819,Drainage,3,1.50199116869765
20.80645225909634,11.675263132387089,33.657451746972015,42.110415842242226,41.45765749414831,0.19267496819004215,Drainage,3,1.7719997289536658
24.359372482485597,5.9959974001153125,30.75500241856644,10.06250637592498,35.80433006894066,0.429148520871252,Geosynthetics,2,1.3095671631022034
21.72250687294195,33.27513643843942,23.81107211019759,45.55319596176816,37.417713322808304,0.35894223142513093,Drainage,3,3.0
19.81277951219237,31.206675342125685,30.275677796732786,45.635596606263825,7.143449390525802,0.4339184151875052,Soil Nailing,1,3.0
23.096750362658895,49.4106649895865,39.74329408300029,32.22689032462499,30.577521514394533,0.4657115988479106,Drainage,3,3.0
24.50532820954409,44.91195783427274,42.24053089473142,27.17032228739759,47.34756094647784,0.09229884170892166,Retaining Wall,0,3.0
15.220661486822909,23.487942986640938,37.5644142491055,52.11542823351793,6.759958252662902,0.09336835227051321,Soil Nailing,1,3.0
24.825212722560387,21.721362841064074,21.49780439702202,49.2293741015614,18.095743333109308,0.2606105838549113,Drainage,3,2.266130731064072
15.861321390636803,18.358341542599327,36.76024441502796,59.1638044258862,7.318017146027091,0.11575835411588198,Retaining Wall,0,2.4116584134440617
23.143867792687615,11.858311401704661,26.024639738657363,28.596540266947603,30.638371003977447,0.25278431364742937,Soil Nailing,1,1.6409615719658543
17.803347525514127,11.213764547090406,27.881281075660127,55.34163024285492,10.229028222673808,0.02454398358386034,Retaining Wall,0,1.4850641963438989
16.321796577538716,10.952766860432245,24.896830198999613,14.370094294647615,26.56625703009796,0.35073941075227166,Soil Nailing,1,1.6061003776872664
19.39855639713835,10.135164073405035,39.39389476550512,30.573303312542613,37.39772465543951,0.21341019954336649,Retaining Wall,0,1.9142080999602316
21.439565794476135,15.823041908249161,36.215053065931976,33.26870593743295,12.39973407209604,0.8921463498778597,Retaining Wall,0,2.010712392042723
18.80951845023475,18.80008836409024,35.29587636497952,32.04371581017291,38.991399668522185,0.8581575947955506,Drainage,3,2.307022093075503
15.545654082826989,48.27105369675122,36.6993152417319,41.25490942155619,7.709200787745441,0.30041883993371554,Geosynthetics,2,3.0
20.994611396587167,31.031296295084857,25.919306535097583,18.510391941908445,11.733101611564852,0.47548511451769393,Drainage,3,3.0
24.024032761106746,49.441809853097645,31.11611035813404,53.3226085863126,17.604966343200058,0.9557921054117018,Soil Nailing,1,3.0
18.832153659472517,21.761012652155294,35.831343038724725,37.58820092698197,40.82445803354393,0.5240963736388385,Retaining Wall,0,2.7325491704171148
17.16332777630827,25.593198466524846,35.91485069045751,55.210477400663216,43.25616001055304,0.8484332703679989,Soil Nailing,1,2.78016012714377
19.425773459328155,19.606039662437563,39.79629656887826,10.131582201074238,14.917091646480669,0.8263747768130218,Drainage,3,2.772643974789112
15.48362711048781,13.229944290344871,27.177599167202764,41.499405679649826,9.310272148647325,0.9412889720977133,Soil Nailing,1,1.3432758584292244
23.20487584480275,11.442411849991062,39.25840304242056,30.622892342741643,43.157920205626326,0.3057006431589967,Drainage,3,1.9937753747395435
23.263408109501867,47.528563901352435,31.00461201542339,35.25495308747288,34.22153468849481,0.04344567624703444,Drainage,3,3.0
20.880004634296284,49.40648068094401,36.75431730147337,47.190225539014264,12.103494637940663,0.10395373374655481,Geosynthetics,2,3.0
18.531028889383894,7.02092734289292,31.39298450163217,21.35758741683448,30.097255331783863,0.5712975189119431,Drainage,3,1.2493009173860479
22.997833644457835,11.765564362929494,43.71525424477358,20.2449717607194,44.25671447984907,0.5302779721607528,Retaining Wall,0,2.1661428740978317
20.54687024788367,24.05858415354602,24.48255661854111,45.15039088685715,8.128172392329336,0.29845303317404537,Drainage,3,2.6212132105170447
23.259323085500164,13.38500643549833,36.87512721455893,36.06828794720901,8.76745551417261,0.24871329739932568,Drainage,3,2.0826320225300443
21.314587925830207,21.374617713209748,34.41337501920397,21.681954903084517,17.312349229815563,0.7093814296129476,Retaining Wall,0,2.713064008123788
22.844054732127972,10.809335743683501,24.318276023693613,34.20093173347077,34.351804651939545,0.340502872002593,Drainage,3,1.379282021822133
20.9856299321776,25.54302905248056,21.650158395291697,32.97792028885797,13.010382926176934,0.6039517859328047,Soil Nailing,1,2.6442197559027973
19.14141068215666,17.22625772761667,39.97860972429159,44.572221370765575,41.7365241942724,0.7122935865082771,Geosynthetics,2,2.2533770899429255
24.579458599261375,20.835727509139737,23.93628334115663,10.13305518096397,38.76935795577321,0.43046537729981105,Retaining Wall,0,2.5648856218263165
20.411138248788447,9.24406931582364,24.6626670696444,39.338013288574146,30.24521841325912,0.19340626547656103,Retaining Wall,0,1.256412568279822
21.050895185405384,24.265762281956377,44.46085559972599,40.28390752561377,10.223046696665444,0.8607801610538007,Soil Nailing,1,3.0
17.204876394147494,49.24659249327064,37.93152128691577,47.27550685939599,49.4698922740489,0.09353094924879801,Retaining Wall,0,3.0
21.256507894272765,19.797487109653563,26.262171040030562,54.46152330177245,27.051513330327122,0.8294706829237664,Soil Nailing,1,1.8958038378201008
20.716076494829437,44.439317367909574,34.77372400379003,32.00948985558444,25.34329165402758,0.8366795761476022,Retaining Wall,0,3.0
16.84838397947025,42.94396137306583,33.352795960062835,27.12601121544422,49.8006085850292,0.570999265218749,Drainage,3,3.0
15.595870973531436,47.842628823374476,41.11183168784619,15.116018875564315,43.87407185621012,0.6294760514236286,Retaining Wall,0,3.0
21.04359319714771,40.55492805201925,38.23301869581561,26.84179224466165,25.53654803141666,0.3580170610844092,Geosynthetics,2,3.0
22.636922693503205,34.68185721764667,40.79302813732964,13.424233222220385,23.846134367132244,0.8415842221264224,Retaining Wall,0,3.0
20.234013709220083,43.54629999023559,25.28766469943406,50.141010267072744,9.315922215514375,0.263703685561389,Retaining Wall,0,3.0
17.267726253196457,8.404010629580734,36.00548010917513,50.350307392291825,46.693028587508586,0.5597760636781146,Geosynthetics,2,1.2571926275019356
21.66521976693035,25.82737957394635,21.006021460459507,30.861882864738906,42.96986814736391,0.0017948354600553218,Retaining Wall,0,2.9734224263658686
15.801057266096022,49.51653073767765,21.723515306980502,22.98206169382454,18.95011217959599,0.9398431059218522,Soil Nailing,1,3.0
19.418337048019545,39.63200680826295,37.83817581761493,15.901003772613588,38.89945794059498,0.9482965242100742,Soil Nailing,1,3.0
16.633667583984202,48.29339201167504,20.610502566098283,52.56185830109232,39.32282418232659,0.7104166851470645,Geosynthetics,2,3.0
16.844590510598834,40.08354602600656,34.49412522251273,53.874763919270265,15.255982275197672,0.42323983185658176,Drainage,3,3.0
17.022939491582036,44.36968853489649,41.01012746111325,23.314480729490704,32.61449614724074,0.17861110137164293,Retaining Wall,0,3.0
18.86707057043978,36.79383345364359,29.498545210450715,41.08802742338818,16.476296153549512,0.4924628860403375,Geosynthetics,2,3.0
15.511502056203977,39.22259019877579,21.12101092099782,22.932683239519434,40.54487233711602,0.7914104723472372,Geosynthetics,2,3.0
18.97793440929098,28.543010442777533,37.84618624071817,21.25633135717894,11.921436611731131,0.605273621844026,Retaining Wall,0,3.0
20.117074471147006,46.59069653663598,43.242161311603766,11.060402531570764,35.10076994092748,0.5274965714507587,Drainage,3,3.0
19.83294284966325,42.12675097805128,37.929284801456696,38.857970879303124,19.670527024329253,0.8494442133266805,Retaining Wall,0,3.0
18.827841004030404,42.97482345495345,34.46118107506938,17.497077159277858,6.628192589087082,0.313133935909371,Retaining Wall,0,3.0
23.391466080707524,35.28540954333735,25.7507207469765,10.618559143346598,10.56670898949019,0.8599639702413139,Geosynthetics,2,3.0
16.453266924205042,18.706097618926204,20.384390601112425,15.242558216840864,34.47046121826173,0.43945340273828093,Drainage,3,2.1779371650588186
20.05696743781374,6.60334079255627,37.366802711976334,25.68845957939069,15.796143644989208,0.002413831340989603,Geosynthetics,2,1.6478026581904364
15.620414169565542,47.104480823429505,25.775654396107324,43.458159505585584,33.39659176631022,0.7319420077000686,Drainage,3,3.0
15.711556788779097,31.375415696247362,41.454066929558934,20.13115266660626,23.666997470057915,0.8778433846451944,Drainage,3,3.0
20.738658496770963,18.416433701666314,31.659102970815283,54.37952812658359,36.1721058744311,0.4843608390192714,Geosynthetics,2,2.1109711017516695
20.66018424887821,11.711079853139202,33.265889559311404,24.424420519147503,27.182687998346605,0.45474786915510546,Drainage,3,1.8083528308552728
23.78033512844457,42.32854244753396,38.848413606659165,26.5613144711825,18.884619372252693,0.8054484255309857,Retaining Wall,0,3.0
20.578736756600733,42.64340875014105,39.48576519508358,20.898858997598865,11.561863093592084,0.8847747469561343,Geosynthetics,2,3.0
24.597910204048503,41.65285856587392,36.06627082701421,22.690266853591922,20.34942135895761,0.9744201057897798,Geosynthetics,2,3.0
15.486948483999297,34.02872113850538,43.460795385318576,13.70675572765709,33.570233506703886,0.34565029112059154,Retaining Wall,0,3.0
15.98007684780741,21.470692441634416,44.55746090801048,24.738528935809477,38.321307733884595,0.5946887667349846,Drainage,3,3.0
15.440658615703814,18.683162815111565,43.672136109365425,52.98087298003115,12.215285367799575,0.8229183448713002,Drainage,3,2.382786249587376
16.8527685033354,5.384964655317658,40.60447963359859,44.42122706978067,34.89225839996527,0.53185192352354,Drainage,3,1.1818408875254756
20.41270110941678,42.512340140970814,37.64063050610629,53.763410193280826,13.067577934318052,0.46185333319268296,Retaining Wall,0,3.0
21.45572181427428,8.934471387213911,36.583146447041685,15.242950718967831,14.981870457049254,0.5719320811917366,Geosynthetics,2,1.6744898058372342
15.455851579486687,33.38397491183454,22.593754423013348,32.780831542107954,28.909275812600676,0.3568669992673016,Soil Nailing,1,3.0
24.459708898455993,27.683372607803975,26.787108670477814,21.462743649005752,18.014103588923366,0.19207609409662119,Geosynthetics,2,3.0
23.42165376650381,28.7010211516858,20.142205588234425,46.060779527807405,34.77179485564189,0.06663111340988515,Soil Nailing,1,3.0
17.96612482157093,46.7020780388498,23.435246755849796,58.511891236294524,48.00994809086922,0.6099807644471934,Geosynthetics,2,3.0
15.771875302264679,6.422675507205895,30.980736929229707,50.76797395251439,11.70014906018274,0.3791343614819943,Soil Nailing,1,0.9777118614287721
16.698870732190574,39.802650108294756,23.663413769726834,11.763908337550319,30.67298745392375,0.8829530032527695,Retaining Wall,0,3.0
16.269444137549726,7.342357926528821,42.54158536691895,25.832984732211706,46.54846322029368,0.22295917910234397,Drainage,3,1.7824792013435582
16.232837792989468,6.716912267091974,40.14247963338205,11.428984522526179,12.943803949322557,0.3107116500089122,Retaining Wall,0,1.740128210925548
20.18561688665734,24.341796416362186,21.790297802237955,12.008348346549276,21.508290652318617,0.9705062362269096,Drainage,3,2.55518630013187
17.458474424934003,7.838382845433502,26.22284288668165,13.975765208220693,10.562757574540422,0.5562912047150244,Geosynthetics,2,1.2400297929930195
18.581397165291445,40.51147780818104,40.476797115287724,23.816346448528094,33.891697324127676,0.3467530428493175,Retaining Wall,0,3.0
24.895053333843222,28.830339214175176,40.076153163996835,25.210138381906557,35.11143174626155,0.860894323808494,Geosynthetics,2,3.0
21.84314248925345,6.30674521968985,43.63626375294472,30.02267566174441,34.888204374603674,0.7433750895352864,Drainage,3,1.4133023456820553
24.489806670470013,6.8225308916863785,44.93869404043401,30.24655472331481,29.39571717635054,0.5731429339159299,Geosynthetics,2,1.5911725429919916
16.425565550331157,32.570083838276574,44.40675158102805,48.57045059215905,38.58173905089974,0.8890996909054295,Retaining Wall,0,3.0
18.821394748325694,41.27503179462822,30.253449643036035,17.07016217894499,6.614478337099087,0.09396152440761396,Soil Nailing,1,3.0
20.547318032823544,24.70097890736481,26.258211095050804,17.887030790212883,48.08810693503878,0.3944939435299085,Drainage,3,2.969254314237758
15.76758061888738,29.9561302191031,38.96025476067656,41.3294525836117,14.994329356820906,0.8105501038257232,Geosynthetics,2,3.0
15.041874436279578,40.99232543224557,27.48182231860077,38.58710760962484,10.470288591128453,0.3859429939896616,Soil Nailing,1,3.0
21.704343337969174,32.472777831881864,40.16000900328324,17.700235274105623,47.35112193238692,0.9267365267617482,Soil Nailing,1,3.0
21.418195168014353,15.114210694646877,33.34886825994811,52.61322134269596,42.36966123627125,0.1525211280478448,Retaining Wall,0,2.020657234012076
19.107888099996117,32.58734116412654,39.848181880873845,26.45297070506037,39.4191688681256,0.33663730623327204,Geosynthetics,2,3.0
19.896440760320324,33.27257565793461,26.89699699292526,28.34836742722431,9.713556902254172,0.42574256214931316,Retaining Wall,0,3.0
19.154430005920897,38.0348141396507,32.70068288884552,31.023004041729425,41.33881461542746,0.6869620862699648,Geosynthetics,2,3.0
15.240050448448889,32.939338440056055,34.100594840054555,26.135093536946787,32.40605853544022,0.19534948209218383,Soil Nailing,1,3.0
18.353716062174623,48.61589587061171,43.577701693003306,37.87275261363132,37.935887495533024,0.009863835379888775,Geosynthetics,2,3.0
16.7708225539729,13.877973892268082,26.664939420760433,29.432386157909924,49.01316259182766,0.9765093141872261,Drainage,3,1.4940501845794438
15.984241891013687,47.799080580518435,43.41720598212237,22.97173629726438,13.74985297031001,0.8987570988958506,Soil Nailing,1,3.0
24.567204338893497,29.22527706575073,40.12147288664289,55.22374338553872,27.697188236833856,0.3002220853877581,Drainage,3,3.0
20.993597250421658,35.23802632227104,38.272351352167384,25.417537007007738,38.900837590660174,0.48348083988009993,Retaining Wall,0,3.0
22.286562842366028,9.475771885348543,39.67175672962813,44.9244462734411,24.514535784726423,0.4889202103870368,Drainage,3,1.576264511594529
18.153637432661174,22.125917362014818,35.135626147001425,27.36133851784481,7.459388731319381,0.8692255556262621,Retaining Wall,0,2.6755531114432833
18.931471294940152,39.62206159084277,26.102000261562146,31.760999343873593,10.014750449398452,0.5970601411466547,Retaining Wall,0,3.0
17.369239938967233,36.810995679454564,24.73737422099632,21.79717617006658,32.09413876455302,0.82643102275787,Drainage,3,3.0
15.969656709654247,6.806272467443458,41.658535896259764,47.61648096936271,17.825186587584042,0.9119941513450491,Geosynthetics,2,1.1370832245868527
16.790316374415838,29.596741857376006,38.12848506489583,46.86016257131266,11.202829128616703,0.5659531317125978,Drainage,3,3.0
22.975140452964858,8.972518683578425,25.330107069023725,11.111997290405009,20.295139888606208,0.2854824677387058,Geosynthetics,2,1.4877275638852305
21.77545805183776,49.8135393130173,35.377334146860036,13.00970201506459,14.044141942015347,0.498707805842979,Retaining Wall,0,3.0
20.46928875985477,45.37834648399826,31.188662035355595,56.11882273724698,6.077275995864849,0.8508696087241842,Drainage,3,3.0
19.75089872866768,5.948629719284163,23.96637924907735,54.44134236189254,11.831629485522475,0.5836191743982556,Drainage,3,0.5575192694129412
24.224342836561245,43.639231050618385,33.29642773392911,35.30435963892651,44.738508241295264,0.8957219067341607,Geosynthetics,2,3.0
15.727349477786683,46.37433202512834,27.03797731166043,34.667869577916825,5.541677712622223,0.8954360092819813,Drainage,3,3.0
17.80600813237916,20.90967001535548,22.406103103939287,50.621208719189625,39.82326366173431,0.37335962004633805,Drainage,3,2.144945207785126
18.49937853570714,37.377574477149466,31.67395746363527,16.92250734424395,38.90574976422126,0.44811389559607817,Geosynthetics,2,3.0
22.82425812212788,24.89466857935005,34.752713802339045,42.68495606729795,30.390695976154515,0.6779137602409696,Geosynthetics,2,2.882084210552842
24.92514620161971,34.485461805935486,21.17266025952876,33.79914972436298,14.38014945687668,0.11106445521298991,Soil Nailing,1,3.0
17.40670514757153,20.314283193418618,30.05231873527492,47.16655146578115,44.51266509351042,0.465557217438756,Geosynthetics,2,2.32872815380717
23.743073341370806,19.515165648497074,26.441547995917134,11.505139565599523,26.378400595727445,0.14938544514313934,Retaining Wall,0,2.64315737981938
23.30622760431791,24.099524998591058,20.76626476768081,39.63627748619693,12.794280307148094,0.8479561841263664,Retaining Wall,0,2.2818204585233137
17.246573976417665,11.550549139362552,23.141563740287644,37.83641076077788,24.306016662015175,0.9427844307676558,Geosynthetics,2,1.0766840489542366
